Configuration,Quality,Feature 1,Feature 2,Feature 3,Feature 4
2,0,131,115,99.25,120
3,0,132,116,109.25,110
1,0,130,111,99.75,118
2,0,132,116,97.5,124
3,0,130,114,108.5,112
2,0,133,116,94.75,128
3,0,132,111,108,114
2,0,133,115,98.25,120
3,0,132,117,114.5,108
2,0,132,118,100.5,120
3,0,131,112,105.25,112
2,0,134,119,98.5,124
3,0,130,112,106.25,112
2,0,132,116,95.75,122
1,0,132,110,94,124
2,0,134,117,98.75,120
3,0,132,110,108,112
2,0,132,113,105,114
3,0,132,115,107.5,116
2,0,133,113,105.25,116
2,0,134,118,99.5,120
3,0,133,118,112.25,110
2,0,132,116,98.5,120
3,0,134,116,113.25,110
2,0,132,117,96.75,122
3,0,134,117,114.75,110
1,0,131,111,98.5,122
3,0,135,119,114.25,106
3,0,133,121,111.5,106
3,0,135,120,119,102
3,0,135,122,116.25,104
3,0,135,121,122,100
1,0,130,110,101.25,120
2,0,134,116,102,116
3,0,132,115,106.5,114
2,0,133,113,104,116
3,0,132,115,106.5,114
2,0,135,117,96.5,122
2,0,135,116,96.5,122
3,0,134,118,111.75,112
2,0,132,116,96.5,122
3,0,134,114,112.25,110
2,0,133,118,95.75,124
3,0,133,115,106.75,112
1,0,131,116,96,126
3,0,136,118,112.5,106
3,0,135,116,112,106
3,0,135,120,117.25,104
3,0,137,121,114.5,106
3,0,135,120,116.5,102
1,0,133,110,101,118
2,0,134,118,94.5,128
3,0,132,114,110.25,110
2,0,132,113,97.75,120
3,0,134,112,109.75,112
2,0,135,114,99.5,120
3,0,133,122,117,108
2,0,133,120,98.25,122
3,0,133,115,111,110
2,0,132,114,103,114
3,0,131,116,106.5,112
2,0,131,115,100.75,116
1,0,130,110,96.5,122
2,0,133,115,103.75,114
3,0,132,111,109,112
2,0,132,114,102.75,116
3,0,133,112,108.75,112
2,0,135,112,103.75,114
2,0,133,115,103.5,118
3,0,134,116,111,112
2,0,133,115,100,120
3,0,133,114,107,114
2,0,132,115,100.25,118
3,0,133,116,108.5,112
1,0,132,112,99.25,122
2,0,133,118,92.75,128
3,0,131,115,110.25,110
2,0,133,117,95.75,126
3,0,132,116,109.75,110
2,0,132,116,97,124
3,0,132,117,110.25,112
2,0,133,120,98.5,120
3,0,131,114,106.5,112
2,0,133,119,103,116
3,0,132,116,106.25,112
2,0,133,119,97.5,124
1,0,132,110,96.75,120
2,0,135,116,98,120
3,0,132,115,108.75,112
2,0,134,112,104.25,114
3,0,135,115,108.5,114
2,0,135,115,100.25,116
2,0,135,120,98.5,124
3,0,133,113,110.75,110
2,0,135,118,97.5,120
3,0,134,114,109,110
2,0,135,122,96.75,122
3,0,133,117,108,112
1,0,130,113,100.5,120
3,0,134,119,117,104
3,0,135,116,109.75,108
3,0,136,118,112.75,106
3,0,138,122,114.75,106
3,0,135,119,117.75,104
1,0,129,112,98,120
2,0,133,115,99.25,118
3,0,132,113,109,112
2,0,132,113,106,114
3,0,132,112,108.75,114
2,0,134,112,102.5,116
2,0,133,115,101,118
3,0,133,111,106.25,114
2,0,133,114,98,122
3,0,133,113,110.75,110
2,0,132,116,94.5,124
3,0,132,113,107.5,114
1,0,132,110,101,118
2,0,133,117,97.5,122
3,0,131,112,108.75,110
2,0,133,117,94.5,124
3,0,132,115,108,114
2,0,132,115,99.25,118
3,0,133,120,115.25,108
2,0,132,116,102,116
3,0,131,114,107,112
2,0,132,115,101.5,116
3,0,132,115,107.75,112
2,0,132,115,100,120
1,0,132,107,99.25,118
2,0,135,115,101,118
3,0,133,113,108.75,114
2,0,137,111,106.75,116
3,0,135,113,107.25,116
2,0,133,111,105.25,114
2,0,135,113,95.75,122
3,0,135,117,115.5,110
2,0,132,115,100.25,120
3,0,133,114,108.75,114
2,0,132,115,97.25,120
3,0,134,115,109.5,112
1,0,130,109,101.25,118
2,0,132,117,94.25,128
3,0,130,113,112.5,110
2,0,133,118,92.25,128
3,0,130,115,107,114
2,0,131,117,98.25,122
3,0,131,116,114,108
2,0,132,117,101.5,118
3,0,130,113,106.5,112
2,0,132,116,103.5,114
3,0,131,116,108.5,112
2,0,132,118,95.5,122
1,0,129,110,99.75,120
2,0,133,117,98.25,120
3,0,132,111,108.75,110
2,0,132,114,103.25,114
3,0,132,114,106.75,114
2,0,135,114,105.25,114
2,0,137,113,99.75,118
3,0,133,111,106.5,112
2,0,137,117,94,124
3,0,132,115,110.25,110
2,0,133,118,93.75,126
3,0,133,113,108.75,112
1,0,130,114,100,122
3,0,133,120,121,102
3,0,133,120,107.25,110
3,0,135,119,118.25,102
3,0,136,119,116,106
3,0,135,118,116,104
1,0,132,109,99.75,120
2,0,133,115,102,116
3,0,132,113,108,110
2,0,137,112,106.25,114
3,0,133,115,112,112
2,0,134,112,104.75,112
2,0,131,115,98.75,120
3,0,133,113,105.75,114
2,0,135,116,96.25,124
3,0,133,113,114.75,106
2,0,132,115,98.75,118
3,0,134,115,110.75,110
1,0,132,110,97.5,122
2,0,136,115,91.5,130
3,0,132,113,109,110
2,0,135,116,92.5,128
3,0,133,111,105.75,114
2,0,130,116,96.25,124
3,0,133,118,116,104
2,0,133,118,98,122
3,0,133,117,112.5,112
2,0,133,118,103.75,116
3,0,132,115,106.25,112
2,0,132,116,97.25,122
1,0,130,110,98.75,122
2,0,136,117,98.5,120
3,0,132,115,108,112
2,0,135,115,101.5,116
3,0,133,115,108.25,112
2,0,135,116,98.25,118
2,0,135,118,99.5,122
3,0,136,119,116.5,108
2,0,137,120,96.25,124
3,0,135,116,111.25,112
2,0,133,116,96.25,122
3,0,135,115,108.25,114
1,0,128,113,98.75,120
3,0,135,118,121.25,104
3,0,133,118,108,110
3,0,135,120,120.25,102
3,0,137,120,118,104
3,0,135,121,121,102
1,0,130,109,101,118
2,0,134,116,99.5,118
3,0,132,112,108.5,112
2,0,134,114,103,116
3,0,133,112,110.75,110
2,0,135,116,98.75,118
2,0,138,116,96.75,122
3,0,133,113,107,116
2,0,135,119,92.25,128
3,0,134,113,110.5,112
2,0,133,118,93,124
3,0,132,115,107.25,112
3,0,129,113,114.5,106
3,0,128,115,109,108
3,0,129,115,119.25,102
3,0,130,116,114,104
3,0,130,118,121.25,104
1,0,125,105,106,116
2,0,125,111,104.25,118
3,0,127,109,113,112
2,0,126,110,99.25,122
3,0,127,106,112.5,112
2,0,127,110,101.75,118
3,0,128,116,112.5,108
2,0,125,110,106,114
3,0,127,111,108.5,112
2,0,127,113,102.75,114
3,0,126,110,112.25,110
2,0,128,111,100.5,116
1,0,126,105,99.25,118
2,0,140,110,96.25,124
3,0,133,106,112.25,112
2,0,133,108,104.5,116
3,0,126,110,110,112
2,0,128,109,103.5,114
2,0,127,111,99.25,118
3,0,128,114,117,106
2,0,127,111,101.5,118
3,0,128,110,109.5,112
2,0,127,112,99.5,120
3,0,127,112,107.5,114
1,0,127,106,103.5,118
2,0,128,113,100.25,122
3,0,127,109,108.5,110
2,0,129,113,96,124
3,0,139,103,109.25,116
2,0,130,111,95.75,122
3,0,128,114,116.5,108
2,0,130,118,98.25,126
3,0,127,110,110.75,110
2,0,128,113,102.5,114
3,0,127,111,109.5,114
2,0,127,111,104.25,114
1,0,127,108,98.75,120
2,1,142,105,100.75,130
3,0,130,110,110,112
2,0,130,110,105,114
3,0,129,111,105,116
2,0,129,110,104.5,114
2,0,128,113,101,118
3,0,128,112,110.75,114
2,0,129,115,97,124
3,0,129,111,110,114
2,0,128,111,99.25,122
3,0,128,110,105.75,114
1,0,126,110,99.75,122
3,0,131,116,110.25,108
3,0,129,116,111.5,106
3,0,130,115,119.5,104
3,0,130,116,116.75,106
3,0,129,116,114.25,108
1,0,128,107,99.25,120
2,0,129,115,96.25,126
3,0,127,110,113.75,112
2,0,127,110,98.5,120
3,0,128,110,109.25,114
2,0,127,111,101.25,118
3,0,128,113,110.75,110
2,0,129,116,100.5,120
3,0,128,113,112.25,110
2,0,128,115,102,116
3,0,128,114,109.5,112
2,0,129,113,102.75,118
1,0,125,106,98.25,122
2,0,130,113,103,118
3,0,127,110,110.25,112
2,0,128,109,107,114
3,0,128,111,109.75,114
2,0,128,111,103.5,114
2,0,128,113,98.5,118
3,0,130,116,110.75,112
2,0,128,111,102.75,118
3,0,129,111,109,114
2,0,128,115,98,122
3,0,130,112,111.5,112
1,0,130,108,101.5,116
2,0,129,113,102.25,120
3,0,129,111,110.75,112
2,0,130,113,100.75,122
3,0,140,105,107.75,116
2,0,133,111,96.5,122
3,0,129,117,119.5,106
2,0,128,115,102.75,114
3,0,128,116,111.5,110
2,0,127,111,104.25,114
3,0,130,115,114.25,108
2,0,128,112,99,118
1,0,127,108,98.75,120
2,0,131,113,102.25,116
3,0,133,111,106.75,114
2,0,129,110,107.5,112
3,0,129,112,106.25,114
2,0,132,111,104.25,114
2,0,130,113,99,118
3,0,131,115,115.5,108
2,0,139,113,94.75,124
3,0,130,114,111.25,114
2,0,128,111,99.75,120
3,0,133,115,112,112
1,0,129,106,106.5,114
2,0,129,113,103,120
3,0,128,112,110.5,112
2,0,129,113,100.75,122
3,0,132,114,104.25,114
2,0,130,112,100,118
3,0,128,116,117.25,108
2,0,127,113,101.75,114
3,0,128,113,110.5,112
2,0,127,112,105.5,114
3,0,127,113,107.5,114
2,0,128,113,100.5,118
1,0,127,108,100.5,120
2,0,131,115,100.25,120
3,0,128,111,108.25,114
2,0,130,110,104.75,114
3,0,129,115,107.25,116
2,0,130,110,105.5,114
2,0,129,111,99,118
3,0,129,112,110.25,114
2,0,129,111,101.25,118
3,0,129,113,108.75,114
2,0,128,114,97.5,122
3,0,129,111,109.5,112
1,0,129,109,100.75,120
2,0,130,114,100.75,126
3,0,127,110,108.75,110
2,0,129,114,103.5,122
3,0,129,108,106.5,112
2,0,134,113,95.75,124
3,0,128,115,111,110
2,0,129,116,102.5,120
3,0,128,112,106.25,112
2,0,129,115,104.25,116
3,0,127,111,111.75,110
2,0,128,114,102.5,120
1,0,126,108,99.5,118
2,0,130,115,102,116
3,0,128,115,111,108
2,0,128,111,104,114
3,0,127,111,106.25,114
2,0,129,113,104,114
2,0,130,115,98.75,122
3,0,132,116,113.5,110
2,0,137,112,98.75,120
3,0,131,113,110,116
2,0,129,115,94.25,126
3,0,129,113,112.75,112
1,0,128,110,99,124
3,0,130,116,113.5,106
3,0,129,115,109.25,108
3,0,132,115,114,106
3,0,130,116,111.5,106
3,0,132,120,115.75,104
1,0,129,110,98.25,120
2,0,130,114,105.5,116
3,0,128,111,113.75,110
2,0,130,110,105.75,114
3,0,128,110,106.75,114
2,0,130,113,102.5,116
2,0,130,114,99,120
3,0,130,111,109.25,114
2,0,130,114,97.75,122
3,0,128,112,108.5,114
2,0,128,115,95.75,124
3,0,130,112,107,114
1,0,126,109,101,122
2,0,128,115,104,122
3,0,127,111,111.5,110
2,0,128,115,97.5,124
3,0,128,112,108.25,114
2,0,128,112,102.25,118
3,0,128,116,113,108
2,0,128,116,103.75,118
3,0,128,111,109,110
2,0,129,119,104.25,122
3,0,127,111,108.25,112
2,0,129,116,103.75,120
1,0,127,110,96.5,122
2,1,146,128,86.5,170
3,0,137,110,104.75,118
2,0,137,114,100,118
3,0,128,112,108.75,114
2,0,129,113,103.5,116
2,0,131,116,100,120
3,0,130,117,112.75,110
2,0,130,115,101,118
3,0,130,111,108.75,112
2,0,129,116,98.25,118
3,0,128,115,109.5,116
1,0,127,111,97.5,124
3,0,131,117,115.5,106
3,0,130,117,107.5,108
3,0,130,116,115.25,104
3,0,132,117,117.5,104
3,0,132,117,118,104
1,0,128,107,100.25,120
2,0,130,114,105.5,116
3,0,135,109,104.25,116
2,0,131,113,103.5,114
3,0,128,115,109.25,112
2,0,131,113,102,116
2,0,130,113,102.25,116
3,0,130,115,111.5,112
2,0,128,113,97.5,120
3,0,130,112,108.75,114
2,0,130,115,97,122
3,0,130,113,112.75,110
1,0,125,110,98.25,120
2,0,131,117,97,126
3,0,127,116,110,110
2,0,127,115,101.75,120
3,0,132,111,109.5,112
2,0,132,113,99.5,118
3,0,130,116,113.5,104
2,0,129,117,103.5,118
3,0,127,113,107.5,110
2,0,129,118,105.25,118
3,0,128,113,108.5,110
2,0,128,114,101.25,118
1,0,129,110,97.5,122
2,0,135,114,102.5,114
3,0,128,113,112.25,110
2,0,133,112,105.75,114
3,0,131,114,109.25,114
2,0,130,113,101.75,116
2,0,132,118,100.5,122
3,0,129,114,108.75,108
2,0,129,115,98.25,118
3,0,130,113,110.5,110
2,0,130,115,99.25,120
3,0,130,113,107,110
1,0,129,111,95.75,124
2,0,131,117,97,126
3,0,128,113,110.5,108
2,0,132,118,96.25,126
3,0,131,112,112.25,110
2,0,129,115,100.5,118
3,0,129,116,113.75,106
2,0,131,119,100,120
3,0,129,114,109.5,110
2,0,130,116,102.5,114
3,0,129,111,111.5,106
2,0,132,117,101.25,120
1,0,127,109,98.5,120
2,0,132,115,101,118
3,0,129,111,110.5,108
2,0,132,114,101.75,116
3,0,129,114,107.5,112
2,0,130,112,105.25,112
2,0,130,116,103.25,116
3,0,131,112,108.75,112
2,0,134,114,99.5,120
3,0,132,114,111.25,110
2,0,130,117,98.75,122
3,0,132,116,113,108
1,0,128,112,98.5,122
3,0,132,118,114.5,106
3,0,133,119,109.25,108
3,0,135,118,120.25,100
3,0,135,121,118.5,102
3,0,136,118,115.75,104
1,0,128,111,96.75,122
2,0,142,111,101,118
3,0,132,113,109.75,110
2,0,137,115,98.25,120
3,0,130,113,108.25,110
2,0,135,116,99,118
2,0,131,116,103.5,118
3,0,132,118,114.5,106
2,0,131,116,98,122
3,0,132,113,113.75,108
2,0,131,116,98.5,118
3,0,132,116,110.5,110
1,0,130,110,99.25,118
2,0,130,116,103.75,122
3,0,130,115,108.75,110
2,0,131,114,101.5,120
3,0,132,113,107.25,112
2,0,130,115,102.5,118
3,0,131,117,114.5,106
2,0,130,117,103.75,114
3,0,130,118,107.75,112
2,0,131,117,103.5,116
3,0,130,116,110.75,108
2,0,130,115,101.75,116
1,0,128,113,100,120
2,0,133,116,101.75,116
3,0,132,115,105.5,114
2,0,131,115,104,116
3,0,133,119,106,114
2,0,132,113,101.75,116
2,0,132,114,103.25,114
3,0,133,118,111.25,112
2,0,141,113,104.25,118
3,0,132,115,108.25,112
2,0,130,116,99.5,118
3,0,132,115,111,112
1,0,132,112,96.75,124
2,0,133,118,98,126
3,0,130,113,108,110
2,0,132,116,96.75,124
3,0,132,112,111.5,110
2,0,133,117,99.75,122
3,0,131,117,110.25,110
2,0,133,122,98.75,122
3,0,132,116,102.75,114
2,0,131,118,103.75,114
3,0,130,115,105.5,112
2,0,134,117,98.75,122
1,0,128,111,96.5,122
2,0,134,118,99.25,118
3,0,132,113,110,110
2,0,133,118,97.75,120
3,0,132,116,107.5,114
2,0,132,114,102.25,116
2,0,132,116,100.5,116
3,0,135,119,112.25,112
2,0,135,119,98.25,120
3,0,132,116,104.75,114
2,0,132,118,100.5,118
3,0,135,119,113.5,110
2,0,133,118,97.75,122
3,0,133,116,108.25,110
1,0,132,117,95.25,124
3,0,137,122,117.5,104
3,0,138,122,116,106
3,0,138,121,115.25,104
3,0,137,122,118,102
3,0,141,123,113,108
1,0,133,111,98.5,120
2,0,130,117,101,122
3,0,131,115,112,112
2,0,132,115,97,122
3,0,132,115,108,112
2,0,132,116,99.25,120
3,0,133,121,117.25,106
2,0,132,120,98.75,120
3,0,132,120,108,112
2,0,130,116,102.25,116
3,0,132,120,113.5,110
2,0,131,117,101.25,118
1,0,129,111,98.25,122
2,0,135,116,100.5,116
3,0,131,114,108.5,110
2,0,135,117,98.75,118
3,0,132,116,106.5,114
2,0,135,115,103.75,116
2,0,133,116,99.75,118
3,0,133,115,111.25,112
2,0,133,113,100,120
3,0,132,118,107,114
2,0,132,118,98.25,120
3,0,132,118,104.25,116
1,0,128,111,98.25,120
2,0,132,120,98.5,128
3,0,132,115,107.75,110
2,0,130,116,99.25,122
3,0,133,113,107,114
2,0,136,115,96.25,122
3,0,131,119,115,108
2,0,131,120,101.75,120
3,0,128,115,102,116
2,0,132,120,102,118
3,0,129,116,105.25,112
2,0,130,120,101.25,124
1,0,128,110,99.75,120
2,0,136,116,98,120
3,0,132,114,106.5,114
2,0,133,116,99.25,120
3,0,130,114,105,114
2,0,132,115,102.5,114
2,0,132,116,98.25,118
3,0,132,119,112.75,110
2,0,131,115,98.5,120
3,0,133,116,113.25,110
2,0,132,115,98.5,120
3,0,132,117,105,118
1,0,129,115,95.75,122
3,0,135,121,108.75,108
3,0,136,119,107.25,110
3,0,137,121,119.25,104
3,0,139,122,117.25,104
3,0,137,120,116.75,106
1,0,130,112,94.75,124
2,1,145,109,100,130
3,0,135,114,111.75,112
2,0,134,116,101.75,116
3,0,132,115,107.25,114
2,0,135,114,105.25,114
2,0,133,117,101.25,118
3,0,133,115,105.75,116
2,0,132,116,98,122
3,0,136,115,109.75,112
2,0,132,118,97.5,122
3,0,133,115,106.25,114
1,0,138,110,97,122
3,0,140,122,115.75,108
3,0,143,120,113.5,108
3,0,143,120,118.75,104
3,0,145,120,115.75,118
3,0,144,119,112.5,112
1,0,132,111,99.25,120
2,0,132,117,98,124
3,0,131,115,109.25,112
2,0,132,117,98.5,124
3,0,132,114,107.5,112
2,0,135,114,97,120
3,0,132,119,113.25,104
2,0,131,118,100.75,120
3,0,132,119,114.25,106
2,0,131,119,104.75,114
3,0,131,119,113.5,108
2,0,133,118,99.75,118
1,0,132,112,96.75,120
2,0,143,119,96,124
3,0,135,115,107.5,112
2,0,132,115,102.25,116
3,0,132,118,103,116
2,0,132,116,103,116
2,0,134,116,99.75,120
3,0,133,118,108.25,114
2,0,134,116,98.75,120
3,0,136,116,106,114
2,0,133,118,97.25,120
3,0,133,118,109.25,114
1,0,130,114,95.25,124
2,0,131,118,100.75,126
3,0,130,118,107.25,112
2,0,132,119,96,128
3,0,132,116,105.75,116
2,0,131,120,97.25,124
3,0,132,118,113.25,104
2,0,132,120,103.5,118
3,0,132,119,111.75,110
2,0,132,119,102.5,116
3,0,130,118,108.5,110
2,0,130,118,102,122
1,0,129,113,99.5,122
2,0,138,118,97.5,122
3,0,132,114,104.75,114
2,0,133,116,100,118
3,0,131,116,108,114
2,0,132,114,102.75,116
2,0,132,120,101.25,120
3,0,132,115,109.25,112
2,0,133,118,99,120
3,0,132,118,109,112
2,0,132,118,96.75,120
3,0,132,118,109,112
1,0,132,118,106.25,118
3,0,142,123,113.5,110
3,0,142,123,103,116
3,0,144,119,117.25,108
3,0,142,123,114.5,108
3,0,141,123,115,106
1,0,129,113,93,128
2,0,134,117,100,116
3,0,133,115,107.75,112
2,0,133,116,101,118
3,0,132,117,105.5,114
2,0,132,117,101.75,116
2,0,133,118,98,120
3,0,135,120,112,112
2,0,132,116,96.5,120
3,0,133,115,109,112
2,0,133,120,96.25,124
3,0,132,118,107.25,114
1,0,134,112,98.5,122
2,0,132,118,100.75,124
3,0,130,117,110,110
2,0,132,117,97.25,124
3,0,132,116,108.25,112
2,0,132,116,98.75,120
3,0,132,120,115.75,106
2,0,132,119,102.75,118
3,0,132,120,111.25,110
2,0,132,117,99.75,118
3,0,131,119,109.75,110
2,0,130,117,101.75,116
1,0,131,113,94.5,124
2,0,134,118,100.75,122
3,0,132,116,107,112
2,0,133,115,105.75,114
3,0,132,116,106,114
2,0,132,114,104.75,114
2,0,133,120,100.25,120
3,0,132,115,108.25,112
2,0,134,119,95,122
3,0,133,115,109,112
2,0,134,119,95.75,124
3,0,132,119,109,114
1,0,139,108,95.75,124
3,0,138,122,115,106
3,0,137,121,108.75,110
3,0,137,121,117.75,102
3,0,143,122,112,108
3,0,136,123,113.5,106
1,0,130,113,96,124
2,0,132,118,97.5,126
3,0,132,114,109,112
2,0,130,116,98.5,122
3,0,131,115,106.75,112
2,0,132,118,97.75,122
3,0,134,122,113.25,110
2,0,133,121,100,122
3,0,132,119,108.5,112
2,0,132,118,101.25,116
3,0,133,118,105.5,112
2,0,135,122,96.75,126
1,0,132,113,96.75,124
2,0,135,117,100.5,118
3,0,132,114,106,112
2,0,134,117,98.5,122
3,0,133,115,107.25,112
2,0,132,115,102.75,116
2,0,133,117,98,120
3,0,135,118,107.75,114
2,0,133,116,98.75,122
3,0,133,117,107.25,112
2,0,132,117,98,122
3,0,132,116,106.75,114
1,0,133,117,95,126
3,0,137,123,113.5,104
3,0,135,120,112.25,108
3,0,140,119,114.75,108
3,0,139,122,114.25,106
3,0,137,122,114,108
1,0,132,112,96,122
2,0,132,119,97.25,126
3,0,131,115,110.75,112
2,0,133,119,97,128
3,0,132,114,107,114
2,0,132,119,96,126
3,0,133,118,111.25,108
2,0,133,120,97.5,124
3,0,132,118,107.25,116
2,0,134,121,100.25,124
3,0,132,118,107.75,112
2,0,133,119,100.75,122
1,0,133,113,97.25,124
2,0,137,119,97.75,122
3,0,134,114,107,112
2,0,134,116,101.75,116
3,0,134,115,107.5,116
2,0,133,115,103.5,114
2,0,133,116,100.25,120
3,0,135,116,108,112
2,0,133,117,97.5,122
3,0,134,116,105.75,116
2,0,133,116,100.75,120
3,0,133,118,109,112
1,0,132,116,95,126
3,0,137,122,117.25,104
3,0,138,120,112.5,108
3,0,140,121,118.25,106
3,0,145,122,115.25,108
3,0,139,121,112.75,108
1,0,130,113,97.75,120
2,0,132,118,99.75,124
3,0,132,116,110.25,112
2,0,132,116,98.5,122
3,0,133,113,108,112
2,0,131,117,97.25,122
3,0,134,119,111.25,106
2,0,134,120,98.5,124
3,0,132,117,106.5,114
2,0,133,119,100.25,124
3,0,131,116,104.75,114
2,0,133,117,98.25,122
1,0,130,113,95.75,122
2,0,134,117,100.75,118
3,0,134,115,107.25,112
2,0,133,115,102,116
3,0,132,115,106.75,114
2,0,133,116,102.5,116
2,0,132,118,97.75,122
3,0,133,118,110.5,114
2,0,132,116,95.25,122
3,0,133,116,104.75,116
2,0,132,118,97.75,122
3,0,133,118,106.75,112
1,0,131,113,95.5,124
2,0,135,120,99.25,128
3,0,132,116,108.75,110
2,0,134,120,92.5,130
3,0,132,118,107.5,112
2,0,131,116,97,120
3,0,131,116,105.5,112
2,0,134,121,101.5,122
3,0,132,117,110,110
2,0,134,120,99.75,122
3,0,132,118,111.25,108
2,0,132,116,99.5,118
1,0,130,113,95.5,124
2,0,139,118,96.25,124
3,0,132,115,104.5,114
2,0,133,115,101.25,118
3,0,132,117,109.25,112
2,0,135,116,99.5,118
2,0,133,119,99,122
3,0,136,122,110,110
2,0,134,117,98.75,118
3,0,133,118,108,112
2,0,134,118,98.5,122
3,0,135,119,110.5,108
1,0,135,113,101.5,120
3,0,142,121,116.75,112
3,0,139,122,106,112
3,0,138,120,117.5,104
3,0,139,122,115,106
3,0,137,122,114.75,108
1,0,132,112,95.25,124
2,0,142,115,97,122
3,0,136,116,106.75,114
2,0,135,119,98,120
3,0,133,116,108.5,112
2,0,134,118,99,118
2,0,134,116,99,120
3,0,134,116,103.5,116
2,0,134,116,97.75,120
3,0,132,115,107.25,112
2,0,133,121,97.5,126
3,0,135,119,108.25,112
1,0,132,116,95.75,124
3,0,137,119,112.75,108
3,0,139,118,110.25,108
3,0,137,120,117.75,104
3,0,140,122,115.25,106
3,0,137,121,114.5,108
1,0,133,112,100.25,118
2,0,133,120,95,126
3,0,132,115,109,112
2,0,133,117,96.5,120
3,0,132,113,109.5,110
2,0,133,116,96,122
3,0,135,121,115,106
2,0,132,118,100,118
3,0,132,118,110.5,108
2,0,134,120,99.25,120
3,0,132,117,108.25,112
2,0,133,119,102,122
1,0,130,112,94.5,124
2,0,135,120,100,122
3,0,132,116,107.25,112
2,0,132,116,99.5,118
3,0,132,115,106.25,114
2,0,133,116,102,114
2,0,134,117,100,120
3,0,135,120,111,110
2,0,134,117,97,120
3,0,136,120,111,110
2,0,137,117,95.25,122
3,0,136,120,98.75,120
1,0,132,112,97.75,124
2,0,134,120,95.75,128
3,0,132,115,105.5,112
2,0,134,120,98,126
3,0,133,119,105.25,114
2,0,133,120,99,122
3,0,133,116,103.5,114
2,0,135,121,98.25,122
3,0,135,117,107.5,110
2,0,135,120,100,118
3,0,133,119,108.5,112
2,0,133,119,101.75,122
1,0,131,115,95.75,124
2,0,135,121,101.5,122
3,0,133,116,104,114
2,0,137,120,99.25,122
3,0,135,117,105,116
2,0,134,117,102.75,114
2,0,137,121,103.25,120
3,0,137,120,114.25,106
2,0,135,116,100.75,118
3,0,137,120,112.25,112
2,0,137,122,94.75,126
3,0,136,121,109.75,112
1,0,135,114,98,122
3,0,136,121,112,108
3,0,137,120,108,112
3,0,140,120,115,106
3,0,139,122,115.25,106
3,0,138,122,112.75,108
1,0,131,113,96.75,124
2,0,148,110,100.25,132
3,0,133,116,105.75,112
2,0,134,117,99.5,118
3,0,133,116,106.5,114
2,0,135,118,99.5,118
2,0,135,120,96,122
3,0,137,121,113.75,106
2,0,135,120,95.5,126
3,0,135,116,104.5,114
2,0,134,120,98,122
3,0,135,118,108.25,114
1,0,134,118,94.5,126
3,0,138,120,112.25,108
3,0,137,119,112.25,110
3,0,138,121,116.5,108
3,0,139,123,114.75,106
3,0,137,123,112.5,108
1,0,132,114,98,122
2,0,132,118,101,120
3,0,133,118,109.5,112
2,0,135,118,94.75,126
3,0,135,116,106,114
2,0,136,120,95,126
3,0,135,119,108.5,114
2,0,135,121,99.5,124
3,0,136,117,108.25,114
2,0,135,120,100,124
3,0,134,118,105,116
2,0,135,118,99.75,122
1,0,131,115,93.75,124
2,0,135,119,100.5,118
3,0,133,116,105.75,112
2,0,133,117,100,118
3,0,133,118,103.75,116
2,0,133,117,103.25,116
2,0,134,118,97,122
3,0,134,118,106.25,116
2,0,135,118,95.5,122
3,0,135,118,107,116
2,0,135,118,96.75,122
3,0,135,121,102.75,118
1,0,136,113,98.5,122
2,0,134,120,97.75,126
3,0,133,119,107.25,114
2,0,135,119,94.75,126
3,0,134,116,107.5,114
2,0,135,117,100.25,120
3,0,135,122,109.75,110
2,0,135,121,103,122
3,0,135,118,104.25,114
2,0,135,119,101.5,116
3,0,135,117,105.25,112
2,0,134,118,98.75,122
1,0,132,115,96.75,120
2,0,142,119,94.75,124
3,0,134,117,108.25,114
2,0,135,119,98,120
3,0,133,117,105,114
2,0,133,117,103.25,114
2,0,137,119,98.5,118
3,0,136,118,110.75,112
2,0,135,119,96.5,122
3,0,135,116,108.5,116
2,0,136,122,96.75,126
3,0,137,120,107.25,116
1,0,133,114,99.25,120
2,0,133,121,99.25,124
3,0,132,116,110.25,108
2,0,134,119,97,124
3,0,133,118,100.5,116
2,0,135,122,95.5,130
3,0,133,122,112.5,108
2,0,135,123,97,126
3,0,133,118,103.5,114
2,0,135,123,97.5,122
3,0,135,120,108.25,114
2,0,135,121,96.75,124
1,0,131,113,92.5,126
2,0,145,118,92,130
3,0,133,117,107,112
2,0,135,121,93.75,124
3,0,132,118,104.25,114
2,0,135,117,102.25,116
2,0,136,122,95.5,124
3,0,135,120,107.75,116
2,0,137,118,97.5,122
3,0,137,120,110,112
2,0,135,122,98.5,122
3,0,137,122,110,110
1,0,137,117,95.5,124
3,0,140,124,114.25,106
3,0,144,123,103.25,116
3,0,145,124,117.25,106
3,0,145,124,116.5,108
3,0,144,123,116,108
1,0,132,114,94.75,124
2,0,138,120,99.25,118
3,0,142,115,106.25,118
2,0,140,118,99.25,120
3,0,135,118,106.25,114
2,0,135,118,100,118
2,0,138,120,97.5,120
3,0,140,113,109.25,118
2,0,144,112,94,130
3,0,136,116,107.75,114
2,0,138,122,94.25,126
3,0,135,119,103.5,116
1,0,134,114,96.75,122
2,0,134,122,99.25,126
3,0,132,120,106,112
2,0,136,122,97,126
3,0,133,118,105.25,112
2,0,133,120,96.5,122
3,0,136,122,114,108
2,0,135,121,100,118
3,0,134,120,103.25,114
